# Usage: 
#    wirecell-sigproc convert-noise-spectra --format microboonev1 pdvd-top-noise-spectra-v0.txt pdvd-top-noise-spectra-v0.json.bz2
2.0 MHz 3000 Ticks 7.2 mV/fC 2.2 microsecond
0.7375 29.4865 29.1504 32.3915 29.4865 29.1504 32.3915 30.592 30.592
0.75 28.7504 29.5927 31.2778 28.7504 29.5927 31.2778 29.5402 29.5402
0.7625 31.6415 28.3446 29.5647 31.6415 28.3446 29.5647 27.9222 27.9222
0.775 30.2646 29.2535 27.1976 30.2646 29.2535 27.1976 25.6866 25.6866
0.7875 34.3511 29.5385 28.8538 34.3511 29.5385 28.8538 27.2508 27.2508
0.8 35.2768 29.1386 29.0891 35.2768 29.1386 29.0891 27.473 27.473
0.8125 28.3708 26.992 25.5311 28.3708 26.992 25.5311 24.1127 24.1127
0.825 23.2601 22.6213 23.2992 23.2601 22.6213 23.2992 22.0048 22.0048
0.8375 21.298 22.9697 21.7229 21.298 22.9697 21.7229 20.516 20.516
0.85 21.058 21.8378 22.8878 21.058 21.8378 22.8878 21.6162 21.6162
0.8625 18.6345 20.7599 21.8524 18.6345 20.7599 21.8524 20.6383 20.6383
0.875 16.7904 19.5764 22.3508 16.7904 19.5764 22.3508 21.1091 21.1091
0.8875 17.7267 20.6174 20.6 17.7267 20.6174 20.6 19.4555 19.4555
0.9 17.7361 19.6643 18.9795 17.7361 19.6643 18.9795 17.9251 17.9251
0.9125 16.7785 16.4829 19.2156 16.7785 16.4829 19.2156 18.1481 18.1481
0.925 15.0688 16.7656 19.5608 15.0688 16.7656 19.5608 18.4741 18.4741
0.9375 15.6996 16.2824 16.4076 15.6996 16.2824 16.4076 15.496 15.496
0.95 16.0988 16.5086 17.722 16.0988 16.5086 17.722 16.7374 16.7374
0.9625 15.1681 15.4962 16.254 15.1681 15.4962 16.254 15.351 15.351
0.975 13.5722 15.2959 14.8378 13.5722 15.2959 14.8378 14.0135 14.0135
0.9875 12.3921 14.6241 14.6681 12.3921 14.6241 14.6681 13.8532 13.8532
1 13.4228 12.3433 13.5058 13.4228 12.3433 13.5058 12.7554 12.7554
1.0125 11.9817 13.5059 12.534 11.9817 13.5059 12.534 11.8377 11.8377
1.025 11.9596 13.692 12.1617 11.9596 13.692 12.1617 11.486 11.486
1.0375 14.1893 12.7678 12.9138 14.1893 12.7678 12.9138 12.1964 12.1964
1.05 13.9789 12.5788 11.4234 13.9789 12.5788 11.4234 10.7887 10.7887
1.0625 15.892 10.5047 12.4095 15.892 10.5047 12.4095 11.7201 11.7201
1.075 15.3401 11.3262 10.9939 15.3401 11.3262 10.9939 10.3831 10.3831
1.0875 12.1789 14.3247 11.3317 12.1789 14.3247 11.3317 10.7022 10.7022
1.1 5.32199 8.31139 9.86029 5.32199 8.31139 9.86029 9.3125 9.3125
1.1125 8.19596 8.83951 4.48777 8.19596 8.83951 4.48777 4.23845 4.23845
1.125 6.65655 8.0679 7.45612 6.65655 8.0679 7.45612 7.04189 7.04189
1.1375 8.4354 9.68994 4.7538 8.4354 9.68994 4.7538 4.4897 4.4897
1.15 5.35361 7.13104 0 5.35361 7.13104 0 0 0
1.1625 5.07505 5.52749 7.02657 5.07505 5.52749 7.02657 6.63621 6.63621
1.175 4.39987 6.20295 5.52772 4.39987 6.20295 5.52772 5.22062 5.22062
1.1875 6.39012 4.53023 3.71353 6.39012 4.53023 3.71353 3.50723 3.50723
1.2 6.90266 0.882674 7.55991 6.90266 0.882674 7.55991 7.13992 7.13992
1.2125 1.35893 6.2334 6.02676 1.35893 6.2334 6.02676 5.69194 5.69194
1.225 1.41578 0 4.75188 1.41578 0 4.75188 4.48788 4.48788
1.2375 3.04422 6.03085 4.31714 3.04422 6.03085 4.31714 4.0773 4.0773
1.25 0 0 0 0 0 0 0 0
